PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-15,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-15,250.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-15,253.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-15,256.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-15,225.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-16,204.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-16,204.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-16,196.2
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-16,181.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-16,185.5
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-11-16,357.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-16,355.5
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-11-16,320.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-16,319.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-16,325.7
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-11-16,329.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-16,332.9
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-16,239.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-16,245.5
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-16,249.5
TRI Dolar MATba,TRI.ROS/MAY22,2021-11-16,252.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-16,252.6
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-16,223.0
TRI Dolar MATba,TRI.ROS/ENE23,2021-11-16,225.0
MAI Dolar MATba,MAI.ROS/NOV21,2021-11-17,205.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-17,205.8
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-17,205.6
MAI Dolar MATba,MAI.ROS/MAR22,2021-11-17,200.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-17,199.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-17,182.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-17,186.0
SOJ Disponible,SOJ.ROS/DIS21,2021-11-17,361.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-11-17,361.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-17,359.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-11-17,323.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-17,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-17,328.5
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-11-17,332.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-17,335.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-17,241.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-17,247.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-17,252.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-17,254.8
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-17,225.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-18,205.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-18,205.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-18,197.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-18,181.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-18,185.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-11-18,191.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-11-18,357.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-18,356.4
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-11-18,320.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-18,319.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-18,326.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-18,332.6
TRI Dolar MATba,TRI.ROS/NOV21,2021-11-18,237.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-18,240.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-18,245.5
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-18,250.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-18,253.1
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-18,228.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-19,206.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-19,205.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-19,198.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-19,181.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-19,185.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-11-19,358.9
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-19,358.8
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-19,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-19,327.3
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-19,334.5
TRI Dolar MATba,TRI.ROS/NOV21,2021-11-19,235.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-19,241.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-19,247.3
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-19,253.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-19,256.4
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-19,229.0
MAI Dolar MATba,MAI.ROS/NOV21,2021-11-23,208.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-23,207.1
MAI Dolar MATba,MAI.ROS/MAR22,2021-11-23,198.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-23,197.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-23,180.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-23,184.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-11-23,190.0
SOJ Dolar MATba,SOJ.ROS/NOV21,2021-11-23,361.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-23,357.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-23,321.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-23,328.0
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-11-23,331.6
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-23,334.7
TRI Dolar MATba,TRI.ROS/NOV21,2021-11-23,235.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-23,240.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-23,247.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-23,252.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-23,255.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-23,231.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-24,210.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-24,209.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-24,197.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-24,181.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-24,185.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-24,355.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-24,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-24,329.0
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-11-24,332.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-24,241.1
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-24,247.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-24,253.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-24,256.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-24,230.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-25,208.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-25,197.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-25,181.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-25,185.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-25,355.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-25,321.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-25,328.3
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-11-25,331.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-25,335.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-25,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-25,250.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-25,254.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-25,257.4
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-25,230.6
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-26,209.3
MAI Dolar MATba,MAI.ROS/MAR22,2021-11-26,198.1
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-26,198.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-26,182.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-26,186.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-26,350.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-26,320.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-26,326.5
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-26,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-26,249.8
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-26,253.2
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-26,256.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-26,230.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-29,209.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-11-29,208.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-29,196.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-29,180.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-11-29,183.8
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-29,348.7
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-11-29,319.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-29,318.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-29,323.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-29,331.9
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-29,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-29,249.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-29,252.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-29,255.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-29,230.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-11-30,205.1
MAI Dolar MATba,MAI.ROS/FEB22,2021-11-30,202.0
MAI Dolar MATba,MAI.ROS/MAR22,2021-11-30,195.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-11-30,192.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-11-30,177.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-11-30,342.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-11-30,313.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-11-30,319.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-11-30,327.7
TRI Dolar MATba,TRI.ROS/DIC21,2021-11-30,242.1
TRI Dolar MATba,TRI.ROS/ENE22,2021-11-30,245.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-11-30,248.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-11-30,251.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-11-30,225.0
TRI Dolar MATba,TRI.ROS/ENE23,2021-11-30,230.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-01,209.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-01,207.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-01,195.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-01,180.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-01,183.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-01,188.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-01,348.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-01,318.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-01,318.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-01,323.7
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-01,331.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-01,241.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-01,244.7
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-01,246.9
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-01,250.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-01,228.0
MAI Disponible,MAI.ROS/DIS21,2021-12-02,210.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-02,211.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-02,208.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-02,195.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-02,179.9
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-02,184.0
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-02,188.0
SOJ Dolar MATba,SOJ.ROS/DIC21,2021-12-02,351.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-02,351.6
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-02,319.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-02,319.9
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-02,325.3
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-02,328.9
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-02,333.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-02,243.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-02,245.2
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-02,248.1
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-02,251.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-02,230.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-03,213.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-03,211.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-03,197.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-03,181.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-03,185.3
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-03,189.4
SOJ Dolar MATba,SOJ.ROS/DIC21,2021-12-03,356.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-03,356.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-03,321.3
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-03,319.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-03,325.0
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-03,328.8
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-03,333.3
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-03,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-03,247.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-03,250.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-03,253.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-03,229.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-06,214.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-06,211.7
MAI Dolar MATba,MAI.ROS/MAR22,2021-12-06,200.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-06,197.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-06,182.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-06,185.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-06,189.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-06,355.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-06,319.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-06,319.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-06,324.5
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-06,328.7
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-06,332.0
TRI Disponible,TRI.BA/DIS21,2021-12-06,240.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-06,245.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-06,246.5
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-06,248.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-06,252.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-06,228.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-07,215.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-07,213.1
MAI Dolar MATba,MAI.ROS/MAR22,2021-12-07,200.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-07,196.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-07,182.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-07,186.0
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-07,189.5
SOJ Dolar MATba,SOJ.ROS/DIC21,2021-12-07,353.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-07,355.0
SOJ Dolar MATba,SOJ.ROS/ABR22,2021-12-07,316.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-07,318.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-07,324.0
TRI Disponible,TRI.BA/DIS21,2021-12-07,240.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-07,247.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-07,247.5
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-07,250.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-07,252.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-07,227.9
TRI Dolar MATba,TRI.ROS/ENE23,2021-12-07,230.9
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-09,217.0
MAI Dolar MATba,MAI.ROS/MAR22,2021-12-09,200.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-09,198.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-09,183.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-09,186.9
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-09,190.0
SOJ Dolar MATba,SOJ.ROS/DIC21,2021-12-09,355.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-09,355.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-09,321.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-09,327.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-09,334.2
TRI Disponible,TRI.BA/DIS21,2021-12-09,242.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-09,243.6
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-09,245.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-09,248.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-09,251.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-09,226.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-10,218.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-10,215.0
MAI Dolar MATba,MAI.ROS/FEB22,2021-12-10,207.5
MAI Dolar MATba,MAI.ROS/MAR22,2021-12-10,200.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-10,198.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-10,183.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-10,186.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-10,189.5
SOJ Dolar MATba,SOJ.ROS/DIC21,2021-12-10,357.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-10,356.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-10,322.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-10,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-10,327.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-10,335.0
TRI Disponible,TRI.BA/DIS21,2021-12-10,242.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-10,244.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-10,245.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-10,248.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-10,251.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-10,224.9
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-13,220.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-13,198.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-13,182.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-13,186.0
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-13,354.5
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-13,321.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-13,320.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-13,326.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-13,332.5
TRI Disponible,TRI.BA/DIS21,2021-12-13,240.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-13,242.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-13,244.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-13,247.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-13,250.5
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-13,223.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-14,220.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-14,218.0
MAI Dolar MATba,MAI.ROS/MAR22,2021-12-14,200.6
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-14,199.9
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-14,183.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-14,186.8
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-14,190.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-14,360.0
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-14,322.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-14,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-14,328.1
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-14,331.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-14,334.2
TRI Disponible,TRI.BA/DIS21,2021-12-14,242.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-14,243.5
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-14,244.5
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-14,247.0
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-14,250.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-14,221.0
TRI Dolar MATba,TRI.ROS/ENE23,2021-12-14,223.5
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-15,218.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-15,199.6
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-15,184.2
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-15,187.2
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-15,191.0
SOJ Disponible,SOJ.ROS/DIS21,2021-12-15,359.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-15,359.0
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-15,322.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-15,327.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-15,333.7
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-15,241.3
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-15,242.1
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-15,244.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-15,247.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-15,219.0
TRI Dolar MATba,TRI.ROS/ENE23,2021-12-15,222.1
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-16,220.5
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-16,218.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-16,201.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-16,185.1
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-16,188.7
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-16,192.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-16,361.7
SOJ Dolar MATba,SOJ.ROS/MAR22,2021-12-16,323.2
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-16,323.6
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-16,330.4
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-16,333.0
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-16,336.0
TRI Disponible,TRI.BA/DIS21,2021-12-16,240.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-16,246.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-16,246.0
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-16,248.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-16,251.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-16,221.0
TRI Dolar MATba,TRI.ROS/ENE23,2021-12-16,223.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-17,220.5
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-17,202.5
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-17,187.0
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-17,189.6
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-17,193.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-17,362.5
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-17,324.5
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-17,330.0
SOJ Dolar MATba,SOJ.ROS/SEP22,2021-12-17,333.5
SOJ Dolar MATba,SOJ.ROS/NOV22,2021-12-17,335.9
TRI Disponible,TRI.BA/DIS21,2021-12-17,239.0
TRI Dolar MATba,TRI.ROS/DIC21,2021-12-17,248.0
TRI Dolar MATba,TRI.ROS/ENE22,2021-12-17,247.1
TRI Dolar MATba,TRI.ROS/MAR22,2021-12-17,249.5
TRI Dolar MATba,TRI.ROS/JUL22,2021-12-17,252.0
TRI Dolar MATba,TRI.ROS/DIC22,2021-12-17,221.5
TRI Dolar MATba,TRI.ROS/ENE23,2021-12-17,223.0
MAI Dolar MATba,MAI.ROS/DIC21,2021-12-20,223.0
MAI Dolar MATba,MAI.ROS/ENE22,2021-12-20,220.0
MAI Dolar MATba,MAI.ROS/ABR22,2021-12-20,206.0
MAI Dolar MATba,MAI.ROS/JUL22,2021-12-20,189.5
MAI Dolar MATba,MAI.ROS/SEP22,2021-12-20,191.5
MAI Dolar MATba,MAI.ROS/DIC22,2021-12-20,195.5
SOJ Dolar MATba,SOJ.ROS/ENE22,2021-12-20,363.8
SOJ Dolar MATba,SOJ.ROS/MAY22,2021-12-20,326.0
SOJ Dolar MATba,SOJ.ROS/JUL22,2021-12-20,331.0
