FECHA,PRODUCTO,TIPO CONTRATO,AJUSTE / PRIMA REF.
2022-09-08,MAI Dolar MATba,MAI.ROS/JUL23,217.5
2022-09-08,SOJ Dolar MATba,SOJ.ROS/SEP22,344.5
2022-09-08,SOJ Dolar MATba,SOJ.ROS/NOV22,384.6
2022-09-08,SOJ Dolar MATba,SOJ.ROS/ENE23,385.9
2022-09-08,SOJ Dolar MATba,SOJ.ROS/MAY23,365.0
2022-09-08,SOJ Dolar MATba,SOJ.ROS/JUL23,370.1
2022-09-08,SOJ Dolar MATba,SOJ.ROS/NOV23,374.0
2022-09-08,TRI Dolar MATba,TRI.ROS/SEP22,305.0
2022-09-08,TRI Dolar MATba,TRI.ROS/DIC22,285.9
2022-09-08,TRI Dolar MATba,TRI.ROS/ENE23,287.0
2022-09-08,TRI Dolar MATba,TRI.ROS/MAR23,288.0
2022-09-08,TRI Dolar MATba,TRI.ROS/JUL23,290.5
2022-09-09,MAI Dolar MATba,MAI.ROS/SEP22,245.0
2022-09-09,MAI Dolar MATba,MAI.ROS/OCT22,245.0
2022-09-09,MAI Dolar MATba,MAI.ROS/DIC22,250.0
2022-09-09,MAI Dolar MATba,MAI.ROS/ABR23,248.5
2022-09-09,MAI Dolar MATba,MAI.ROS/JUL23,220.0
2022-09-09,SOJ Dolar MATba,SOJ.ROS/SEP22,344.5
2022-09-09,SOJ Dolar MATba,SOJ.ROS/NOV22,383.0
2022-09-09,SOJ Dolar MATba,SOJ.ROS/ENE23,386.6
2022-09-09,SOJ Dolar MATba,SOJ.ROS/MAY23,368.5
2022-09-09,SOJ Dolar MATba,SOJ.ROS/JUL23,373.5
2022-09-09,SOJ Dolar MATba,SOJ.ROS/NOV23,377.0
2022-09-09,TRI Dolar MATba,TRI.ROS/DIC22,298.0
2022-09-09,TRI Dolar MATba,TRI.ROS/ENE23,298.8
2022-09-09,TRI Dolar MATba,TRI.ROS/MAR23,300.0
2022-09-09,TRI Dolar MATba,TRI.ROS/JUL23,302.5
2022-09-12,MAI Dolar MATba,MAI.ROS/SEP22,246.0
2022-09-12,MAI Dolar MATba,MAI.ROS/OCT22,250.0
2022-09-12,MAI Dolar MATba,MAI.ROS/DIC22,252.5
2022-09-12,MAI Dolar MATba,MAI.ROS/ABR23,250.5
2022-09-12,MAI Dolar MATba,MAI.ROS/JUL23,219.6
2022-09-12,MAI Dolar MATba,MAI.ROS/SEP23,225.0
2022-09-12,SOJ Dolar MATba,SOJ.ROS/SEP22,356.0
2022-09-12,SOJ Dolar MATba,SOJ.ROS/NOV22,384.0
2022-09-12,SOJ Dolar MATba,SOJ.ROS/ENE23,388.0
2022-09-12,SOJ Dolar MATba,SOJ.ROS/MAY23,376.4
2022-09-12,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2022-09-12,SOJ Dolar MATba,SOJ.ROS/NOV23,387.0
2022-09-12,TRI Dolar MATba,TRI.ROS/SEP22,315.0
2022-09-12,TRI Dolar MATba,TRI.ROS/DIC22,307.8
2022-09-12,TRI Dolar MATba,TRI.ROS/ENE23,308.3
2022-09-12,TRI Dolar MATba,TRI.ROS/MAR23,308.5
2022-09-12,TRI Dolar MATba,TRI.ROS/JUL23,309.9
2022-09-13,MAI Dolar MATba,MAI.ROS/SEP22,247.1
2022-09-13,MAI Dolar MATba,MAI.ROS/DIC22,252.0
2022-09-13,MAI Dolar MATba,MAI.ROS/ABR23,250.5
2022-09-13,MAI Dolar MATba,MAI.ROS/JUL23,222.0
2022-09-13,SOJ Dolar MATba,SOJ.ROS/SEP22,350.0
2022-09-13,SOJ Dolar MATba,SOJ.ROS/NOV22,387.0
2022-09-13,SOJ Dolar MATba,SOJ.ROS/ENE23,391.5
2022-09-13,SOJ Dolar MATba,SOJ.ROS/MAY23,378.0
2022-09-13,SOJ Dolar MATba,SOJ.ROS/JUL23,382.0
2022-09-13,TRI Dolar MATba,TRI.ROS/SEP22,330.0
2022-09-13,TRI Dolar MATba,TRI.ROS/DIC22,310.5
2022-09-13,TRI Dolar MATba,TRI.ROS/ENE23,312.0
2022-09-13,TRI Dolar MATba,TRI.ROS/MAR23,313.0
2022-09-14,MAI Dolar MATba,MAI.ROS/SEP22,246.0
2022-09-14,MAI Dolar MATba,MAI.ROS/DIC22,251.5
2022-09-14,MAI Dolar MATba,MAI.ROS/ABR23,249.0
2022-09-14,MAI Dolar MATba,MAI.ROS/JUL23,220.0
2022-09-14,SOJ Dolar MATba,SOJ.ROS/SEP22,352.0
2022-09-14,SOJ Dolar MATba,SOJ.ROS/NOV22,390.5
2022-09-14,SOJ Dolar MATba,SOJ.ROS/ENE23,394.5
2022-09-14,SOJ Dolar MATba,SOJ.ROS/MAY23,380.0
2022-09-14,SOJ Dolar MATba,SOJ.ROS/JUL23,384.0
2022-09-14,TRI Dolar MATba,TRI.ROS/SEP22,320.0
2022-09-14,TRI Dolar MATba,TRI.ROS/DIC22,307.9
2022-09-14,TRI Dolar MATba,TRI.ROS/ENE23,309.5
2022-09-14,TRI Dolar MATba,TRI.ROS/MAR23,310.5
2022-09-15,MAI Dolar MATba,MAI.ROS/SEP22,245.0
2022-09-15,MAI Dolar MATba,MAI.ROS/DIC22,250.5
2022-09-15,MAI Dolar MATba,MAI.ROS/ABR23,248.0
2022-09-15,MAI Dolar MATba,MAI.ROS/JUL23,219.0
2022-09-15,SOJ Disponible,SOJ.ROS/DIS22,350.0
2022-09-15,SOJ Dolar MATba,SOJ.ROS/SEP22,353.0
2022-09-15,SOJ Dolar MATba,SOJ.ROS/NOV22,391.5
2022-09-15,SOJ Dolar MATba,SOJ.ROS/ENE23,394.0
2022-09-15,SOJ Dolar MATba,SOJ.ROS/MAY23,377.5
2022-09-15,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2022-09-15,TRI Dolar MATba,TRI.ROS/SEP22,315.0
2022-09-15,TRI Dolar MATba,TRI.ROS/DIC22,310.0
2022-09-15,TRI Dolar MATba,TRI.ROS/ENE23,310.9
2022-09-15,TRI Dolar MATba,TRI.ROS/MAR23,311.9
2022-09-16,MAI Dolar MATba,MAI.ROS/SEP22,243.0
2022-09-16,MAI Dolar MATba,MAI.ROS/DIC22,249.1
2022-09-16,MAI Dolar MATba,MAI.ROS/ABR23,249.5
2022-09-16,MAI Dolar MATba,MAI.ROS/JUL23,219.0
2022-09-16,SOJ Dolar MATba,SOJ.ROS/OCT22,393.5
2022-09-16,SOJ Dolar MATba,SOJ.ROS/NOV22,394.0
2022-09-16,SOJ Dolar MATba,SOJ.ROS/ENE23,395.5
2022-09-16,SOJ Dolar MATba,SOJ.ROS/MAY23,377.5
2022-09-16,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2022-09-16,TRI Dolar MATba,TRI.ROS/SEP22,322.1
2022-09-16,TRI Dolar MATba,TRI.ROS/DIC22,319.0
2022-09-16,TRI Dolar MATba,TRI.ROS/ENE23,319.5
2022-09-16,TRI Dolar MATba,TRI.ROS/MAR23,320.0
2022-09-16,TRI Dolar MATba,TRI.ROS/JUL23,321.6
2022-09-19,MAI Dolar MATba,MAI.ROS/SEP22,242.0
2022-09-19,MAI Dolar MATba,MAI.ROS/DIC22,249.0
2022-09-19,MAI Dolar MATba,MAI.ROS/ABR23,249.5
2022-09-19,MAI Dolar MATba,MAI.ROS/JUL23,219.5
2022-09-19,SOJ Dolar MATba,SOJ.ROS/NOV22,399.5
2022-09-19,SOJ Dolar MATba,SOJ.ROS/ENE23,400.0
2022-09-19,SOJ Dolar MATba,SOJ.ROS/MAY23,378.0
2022-09-19,SOJ Dolar MATba,SOJ.ROS/JUL23,381.5
2022-09-19,TRI Dolar MATba,TRI.ROS/DIC22,319.0
2022-09-19,TRI Dolar MATba,TRI.ROS/ENE23,319.5
2022-09-19,TRI Dolar MATba,TRI.ROS/MAR23,320.1
2022-09-19,TRI Dolar MATba,TRI.ROS/JUL23,322.4
2022-09-20,MAI Dolar MATba,MAI.ROS/SEP22,246.0
2022-09-20,MAI Dolar MATba,MAI.ROS/OCT22,247.0
2022-09-20,MAI Dolar MATba,MAI.ROS/DIC22,249.5
2022-09-20,MAI Dolar MATba,MAI.ROS/ENE23,252.0
2022-09-20,MAI Dolar MATba,MAI.ROS/FEB23,253.0
2022-09-20,MAI Dolar MATba,MAI.ROS/ABR23,250.5
2022-09-20,MAI Dolar MATba,MAI.ROS/JUL23,220.0
2022-09-20,MAI Dolar MATba,MAI.ROS/SEP23,222.5
2022-09-20,SOJ Dolar MATba,SOJ.ROS/NOV22,405.8
2022-09-20,SOJ Dolar MATba,SOJ.ROS/ENE23,405.5
2022-09-20,SOJ Dolar MATba,SOJ.ROS/MAY23,380.0
2022-09-20,SOJ Dolar MATba,SOJ.ROS/JUL23,382.9
2022-09-20,TRI Dolar MATba,TRI.ROS/SEP22,336.0
2022-09-20,TRI Dolar MATba,TRI.ROS/DIC22,324.5
2022-09-20,TRI Dolar MATba,TRI.ROS/ENE23,325.5
2022-09-20,TRI Dolar MATba,TRI.ROS/MAR23,326.6
2022-09-20,TRI Dolar MATba,TRI.ROS/JUL23,328.1
2022-09-21,MAI Dolar MATba,MAI.ROS/SEP22,242.5
2022-09-21,MAI Dolar MATba,MAI.ROS/DIC22,248.0
2022-09-21,MAI Dolar MATba,MAI.ROS/ABR23,249.0
2022-09-21,MAI Dolar MATba,MAI.ROS/JUL23,219.5
2022-09-21,SOJ Dolar MATba,SOJ.ROS/NOV22,400.0
2022-09-21,SOJ Dolar MATba,SOJ.ROS/ENE23,401.0
2022-09-21,SOJ Dolar MATba,SOJ.ROS/MAR23,381.5
2022-09-21,SOJ Dolar MATba,SOJ.ROS/MAY23,381.0
2022-09-21,SOJ Dolar MATba,SOJ.ROS/JUL23,384.0
2022-09-21,TRI Dolar MATba,TRI.ROS/SEP22,335.1
2022-09-21,TRI Dolar MATba,TRI.ROS/DIC22,322.3
2022-09-21,TRI Dolar MATba,TRI.ROS/ENE23,323.0
2022-09-21,TRI Dolar MATba,TRI.ROS/MAR23,324.5
2022-09-21,TRI Dolar MATba,TRI.ROS/JUL23,327.4
2022-09-22,MAI Dolar MATba,MAI.ROS/SEP22,242.5
2022-09-22,MAI Dolar MATba,MAI.ROS/DIC22,247.0
2022-09-22,MAI Dolar MATba,MAI.ROS/ABR23,247.5
2022-09-22,MAI Dolar MATba,MAI.ROS/JUL23,220.0
2022-09-22,SOJ Dolar MATba,SOJ.ROS/OCT22,396.5
2022-09-22,SOJ Dolar MATba,SOJ.ROS/NOV22,394.1
2022-09-22,SOJ Dolar MATba,SOJ.ROS/ENE23,396.5
2022-09-22,SOJ Dolar MATba,SOJ.ROS/MAR23,380.0
2022-09-22,SOJ Dolar MATba,SOJ.ROS/MAY23,379.5
2022-09-22,SOJ Dolar MATba,SOJ.ROS/JUL23,382.0
2022-09-22,TRI Dolar MATba,TRI.ROS/SEP22,335.0
2022-09-22,TRI Dolar MATba,TRI.ROS/DIC22,322.0
2022-09-22,TRI Dolar MATba,TRI.ROS/ENE23,323.1
2022-09-22,TRI Dolar MATba,TRI.ROS/MAR23,325.3
2022-09-23,MAI Dolar MATba,MAI.ROS/SEP22,237.0
2022-09-23,MAI Dolar MATba,MAI.ROS/OCT22,240.0
2022-09-23,MAI Dolar MATba,MAI.ROS/DIC22,243.9
2022-09-23,MAI Dolar MATba,MAI.ROS/ABR23,245.5
2022-09-23,MAI Dolar MATba,MAI.ROS/JUL23,219.0
2022-09-23,MAI Dolar MATba,MAI.ROS/SEP23,220.0
2022-09-23,SOJ Dolar MATba,SOJ.ROS/OCT22,390.0
2022-09-23,SOJ Dolar MATba,SOJ.ROS/NOV22,385.0
2022-09-23,SOJ Dolar MATba,SOJ.ROS/ENE23,387.2
2022-09-23,SOJ Dolar MATba,SOJ.ROS/MAY23,373.5
2022-09-23,SOJ Dolar MATba,SOJ.ROS/JUL23,377.0
2022-09-23,SOJ Dolar MATba,SOJ.ROS/NOV23,382.0
2022-09-23,TRI Disponible,TRI.BA/DIS22,350.0
2022-09-23,TRI Dolar MATba,TRI.ROS/SEP22,335.0
2022-09-23,TRI Dolar MATba,TRI.ROS/DIC22,315.0
2022-09-23,TRI Dolar MATba,TRI.ROS/ENE23,316.0
2022-09-23,TRI Dolar MATba,TRI.ROS/MAR23,317.2
2022-09-23,TRI Dolar MATba,TRI.ROS/JUL23,320.0
2022-09-26,MAI Dolar MATba,MAI.ROS/OCT22,235.0
2022-09-26,MAI Dolar MATba,MAI.ROS/DIC22,240.5
2022-09-26,MAI Dolar MATba,MAI.ROS/ABR23,241.0
2022-09-26,MAI Dolar MATba,MAI.ROS/JUL23,216.0
2022-09-26,SOJ Dolar MATba,SOJ.ROS/OCT22,384.0
2022-09-26,SOJ Dolar MATba,SOJ.ROS/NOV22,378.0
2022-09-26,SOJ Dolar MATba,SOJ.ROS/ENE23,379.5
2022-09-26,SOJ Dolar MATba,SOJ.ROS/MAR23,367.5
2022-09-26,SOJ Dolar MATba,SOJ.ROS/MAY23,366.0
2022-09-26,SOJ Dolar MATba,SOJ.ROS/JUL23,370.0
2022-09-26,TRI Dolar MATba,TRI.ROS/DIC22,310.6
2022-09-26,TRI Dolar MATba,TRI.ROS/ENE23,312.0
2022-09-26,TRI Dolar MATba,TRI.ROS/MAR23,313.5
2022-09-26,TRI Dolar MATba,TRI.ROS/JUL23,316.9
2022-09-27,MAI Dolar MATba,MAI.ROS/OCT22,240.0
2022-09-27,MAI Dolar MATba,MAI.ROS/DIC22,243.0
2022-09-27,MAI Dolar MATba,MAI.ROS/ENE23,246.0
2022-09-27,MAI Dolar MATba,MAI.ROS/ABR23,242.3
2022-09-27,MAI Dolar MATba,MAI.ROS/JUL23,218.0
2022-09-27,MAI Dolar MATba,MAI.ROS/SEP23,221.0
2022-09-27,MAI Dolar MATba,MAI.ROS/DIC23,224.0
2022-09-27,SOJ Dolar MATba,SOJ.ROS/OCT22,388.0
2022-09-27,SOJ Dolar MATba,SOJ.ROS/NOV22,379.5
2022-09-27,SOJ Dolar MATba,SOJ.ROS/ENE23,380.0
2022-09-27,SOJ Dolar MATba,SOJ.ROS/MAR23,360.0
2022-09-27,SOJ Dolar MATba,SOJ.ROS/MAY23,358.5
2022-09-27,SOJ Dolar MATba,SOJ.ROS/JUL23,363.0
2022-09-27,TRI Dolar MATba,TRI.ROS/DIC22,317.0
2022-09-27,TRI Dolar MATba,TRI.ROS/ENE23,318.0
2022-09-27,TRI Dolar MATba,TRI.ROS/MAR23,320.0
2022-09-27,TRI Dolar MATba,TRI.ROS/JUL23,321.8
2022-09-28,MAI Dolar MATba,MAI.ROS/OCT22,243.0
2022-09-28,MAI Dolar MATba,MAI.ROS/DIC22,248.0
2022-09-28,MAI Dolar MATba,MAI.ROS/ABR23,246.5
2022-09-28,MAI Dolar MATba,MAI.ROS/JUL23,221.0
2022-09-28,MAI Dolar MATba,MAI.ROS/SEP23,222.0
2022-09-28,MAI Dolar MATba,MAI.ROS/DIC23,225.0
2022-09-28,SOJ Dolar MATba,SOJ.ROS/OCT22,387.0
2022-09-28,SOJ Dolar MATba,SOJ.ROS/NOV22,379.5
2022-09-28,SOJ Dolar MATba,SOJ.ROS/ENE23,379.9
2022-09-28,SOJ Dolar MATba,SOJ.ROS/MAR23,362.6
2022-09-28,SOJ Dolar MATba,SOJ.ROS/MAY23,361.1
2022-09-28,SOJ Dolar MATba,SOJ.ROS/JUL23,366.0
2022-09-28,TRI Dolar MATba,TRI.ROS/DIC22,324.0
2022-09-28,TRI Dolar MATba,TRI.ROS/ENE23,325.0
2022-09-28,TRI Dolar MATba,TRI.ROS/MAR23,327.0
2022-09-28,TRI Dolar MATba,TRI.ROS/JUL23,331.4
2022-09-29,MAI Dolar MATba,MAI.ROS/OCT22,243.0
2022-09-29,MAI Dolar MATba,MAI.ROS/DIC22,248.0
2022-09-29,MAI Dolar MATba,MAI.ROS/ENE23,250.5
2022-09-29,MAI Dolar MATba,MAI.ROS/ABR23,245.0
2022-09-29,MAI Dolar MATba,MAI.ROS/JUL23,218.3
2022-09-29,MAI Dolar MATba,MAI.ROS/DIC23,224.0
2022-09-29,SOJ Dolar MATba,SOJ.ROS/OCT22,376.0
2022-09-29,SOJ Dolar MATba,SOJ.ROS/NOV22,372.0
2022-09-29,SOJ Dolar MATba,SOJ.ROS/ENE23,374.1
2022-09-29,SOJ Dolar MATba,SOJ.ROS/FEB23,367.0
2022-09-29,SOJ Dolar MATba,SOJ.ROS/MAY23,360.5
2022-09-29,SOJ Dolar MATba,SOJ.ROS/JUL23,365.3
2022-09-29,TRI Dolar MATba,TRI.ROS/DIC22,322.2
2022-09-29,TRI Dolar MATba,TRI.ROS/ENE23,323.2
2022-09-29,TRI Dolar MATba,TRI.ROS/MAR23,325.0
2022-09-29,TRI Dolar MATba,TRI.ROS/JUL23,328.0
2022-09-30,MAI Dolar MATba,MAI.ROS/OCT22,245.0
2022-09-30,MAI Dolar MATba,MAI.ROS/DIC22,252.0
2022-09-30,MAI Dolar MATba,MAI.ROS/FEB23,252.0
2022-09-30,MAI Dolar MATba,MAI.ROS/ABR23,249.5
2022-09-30,MAI Dolar MATba,MAI.ROS/JUL23,220.0
2022-09-30,MAI Dolar MATba,MAI.ROS/SEP23,224.0
2022-09-30,MAI Dolar MATba,MAI.ROS/DIC23,225.0
2022-09-30,SOJ Dolar MATba,SOJ.ROS/OCT22,372.0
2022-09-30,SOJ Dolar MATba,SOJ.ROS/NOV22,367.5
2022-09-30,SOJ Dolar MATba,SOJ.ROS/ENE23,370.0
2022-09-30,SOJ Dolar MATba,SOJ.ROS/FEB23,364.0
2022-09-30,SOJ Dolar MATba,SOJ.ROS/MAY23,356.1
2022-09-30,SOJ Dolar MATba,SOJ.ROS/JUL23,361.0
2022-09-30,TRI Disponible,TRI.BA/DIS22,360.0
2022-09-30,TRI Dolar MATba,TRI.ROS/DIC22,327.0
2022-09-30,TRI Dolar MATba,TRI.ROS/ENE23,328.7
2022-09-30,TRI Dolar MATba,TRI.ROS/MAR23,330.0
2022-09-30,TRI Dolar MATba,TRI.ROS/JUL23,332.2
2022-10-03,MAI Dolar MATba,MAI.ROS/DIC22,253.0
2022-10-03,MAI Dolar MATba,MAI.ROS/FEB23,255.0
2022-10-03,MAI Dolar MATba,MAI.ROS/ABR23,251.0
2022-10-03,MAI Dolar MATba,MAI.ROS/JUL23,222.0
2022-10-03,MAI Dolar MATba,MAI.ROS/DIC23,227.5
2022-10-03,SOJ Dolar MATba,SOJ.ROS/OCT22,375.5
2022-10-03,SOJ Dolar MATba,SOJ.ROS/NOV22,373.0
2022-10-03,SOJ Dolar MATba,SOJ.ROS/ENE23,376.0
2022-10-03,SOJ Dolar MATba,SOJ.ROS/MAY23,361.0
2022-10-03,SOJ Dolar MATba,SOJ.ROS/JUL23,365.0
2022-10-03,TRI Dolar MATba,TRI.ROS/DIC22,332.5
2022-10-03,TRI Dolar MATba,TRI.ROS/ENE23,334.0
2022-10-03,TRI Dolar MATba,TRI.ROS/MAR23,336.0
2022-10-03,TRI Dolar MATba,TRI.ROS/JUL23,340.0
2022-10-04,MAI Dolar MATba,MAI.ROS/OCT22,249.5
2022-10-04,MAI Dolar MATba,MAI.ROS/DIC22,257.0
2022-10-04,MAI Dolar MATba,MAI.ROS/ABR23,255.5
2022-10-04,MAI Dolar MATba,MAI.ROS/JUL23,226.0
2022-10-04,SOJ Dolar MATba,SOJ.ROS/OCT22,384.0
2022-10-04,SOJ Dolar MATba,SOJ.ROS/NOV22,382.1
2022-10-04,SOJ Dolar MATba,SOJ.ROS/ENE23,383.9
2022-10-04,SOJ Dolar MATba,SOJ.ROS/MAY23,367.5
2022-10-04,SOJ Dolar MATba,SOJ.ROS/JUL23,370.4
2022-10-04,TRI Dolar MATba,TRI.ROS/DIC22,340.0
2022-10-04,TRI Dolar MATba,TRI.ROS/ENE23,341.5
2022-10-04,TRI Dolar MATba,TRI.ROS/MAR23,343.5
2022-10-04,TRI Dolar MATba,TRI.ROS/JUL23,348.0
2022-10-05,MAI Dolar MATba,MAI.ROS/OCT22,251.0
2022-10-05,MAI Dolar MATba,MAI.ROS/DIC22,259.6
2022-10-05,MAI Dolar MATba,MAI.ROS/ENE23,261.0
2022-10-05,MAI Dolar MATba,MAI.ROS/ABR23,259.0
2022-10-05,MAI Dolar MATba,MAI.ROS/JUL23,228.0
2022-10-05,SOJ Dolar MATba,SOJ.ROS/OCT22,394.5
2022-10-05,SOJ Dolar MATba,SOJ.ROS/NOV22,387.0
2022-10-05,SOJ Dolar MATba,SOJ.ROS/ENE23,388.5
2022-10-05,SOJ Dolar MATba,SOJ.ROS/MAY23,370.0
2022-10-05,SOJ Dolar MATba,SOJ.ROS/JUL23,373.5
2022-10-05,TRI Dolar MATba,TRI.ROS/DIC22,347.5
2022-10-05,TRI Dolar MATba,TRI.ROS/ENE23,349.0
2022-10-05,TRI Dolar MATba,TRI.ROS/MAR23,349.7
2022-10-05,TRI Dolar MATba,TRI.ROS/JUL23,352.5
2022-10-06,MAI Dolar MATba,MAI.ROS/DIC22,256.0
2022-10-06,MAI Dolar MATba,MAI.ROS/ENE23,258.5
2022-10-06,MAI Dolar MATba,MAI.ROS/MAR23,260.0
2022-10-06,MAI Dolar MATba,MAI.ROS/ABR23,256.0
2022-10-06,MAI Dolar MATba,MAI.ROS/JUL23,225.9
2022-10-06,MAI Dolar MATba,MAI.ROS/SEP23,229.5
2022-10-06,SOJ Disponible,SOJ.ROS/DIS22,402.0
2022-10-06,SOJ Dolar MATba,SOJ.ROS/OCT22,400.0
2022-10-06,SOJ Dolar MATba,SOJ.ROS/NOV22,392.0
2022-10-06,SOJ Dolar MATba,SOJ.ROS/ENE23,392.5
2022-10-06,SOJ Dolar MATba,SOJ.ROS/MAR23,373.5
2022-10-06,SOJ Dolar MATba,SOJ.ROS/MAY23,372.0
2022-10-06,SOJ Dolar MATba,SOJ.ROS/JUL23,375.5
2022-10-06,TRI Dolar MATba,TRI.ROS/DIC22,350.0
2022-10-06,TRI Dolar MATba,TRI.ROS/ENE23,351.0
2022-10-06,TRI Dolar MATba,TRI.ROS/MAR23,352.4
2022-10-06,TRI Dolar MATba,TRI.ROS/JUL23,354.5
2022-10-11,MAI Dolar MATba,MAI.ROS/OCT22,250.0
2022-10-11,MAI Dolar MATba,MAI.ROS/DIC22,260.4
2022-10-11,MAI Dolar MATba,MAI.ROS/ABR23,262.5
2022-10-11,MAI Dolar MATba,MAI.ROS/JUL23,231.0
2022-10-11,SOJ Dolar MATba,SOJ.ROS/OCT22,401.5
2022-10-11,SOJ Dolar MATba,SOJ.ROS/NOV22,397.5
2022-10-11,SOJ Dolar MATba,SOJ.ROS/ENE23,398.0
2022-10-11,SOJ Dolar MATba,SOJ.ROS/MAR23,378.0
2022-10-11,SOJ Dolar MATba,SOJ.ROS/MAY23,376.5
2022-10-11,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2022-10-11,TRI Dolar MATba,TRI.ROS/DIC22,357.0
2022-10-11,TRI Dolar MATba,TRI.ROS/ENE23,358.6
2022-10-11,TRI Dolar MATba,TRI.ROS/MAR23,360.5
2022-10-11,TRI Dolar MATba,TRI.ROS/JUL23,364.3
2022-10-12,MAI Dolar MATba,MAI.ROS/OCT22,251.0
2022-10-12,MAI Dolar MATba,MAI.ROS/DIC22,263.0
2022-10-12,MAI Dolar MATba,MAI.ROS/MAR23,270.5
2022-10-12,MAI Dolar MATba,MAI.ROS/ABR23,268.5
2022-10-12,MAI Dolar MATba,MAI.ROS/JUL23,233.0
2022-10-12,SOJ Dolar MATba,SOJ.ROS/OCT22,397.0
2022-10-12,SOJ Dolar MATba,SOJ.ROS/NOV22,395.2
2022-10-12,SOJ Dolar MATba,SOJ.ROS/ENE23,395.5
2022-10-12,SOJ Dolar MATba,SOJ.ROS/MAY23,376.5
2022-10-12,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2022-10-12,TRI Dolar MATba,TRI.ROS/DIC22,359.0
2022-10-12,TRI Dolar MATba,TRI.ROS/ENE23,360.1
2022-10-12,TRI Dolar MATba,TRI.ROS/MAR23,361.5
2022-10-12,TRI Dolar MATba,TRI.ROS/JUL23,365.5
2022-10-13,MAI Dolar MATba,MAI.ROS/OCT22,252.0
2022-10-13,MAI Dolar MATba,MAI.ROS/DIC22,262.0
2022-10-13,MAI Dolar MATba,MAI.ROS/MAR23,272.0
2022-10-13,MAI Dolar MATba,MAI.ROS/ABR23,267.1
2022-10-13,MAI Dolar MATba,MAI.ROS/JUL23,232.5
2022-10-13,MAI Dolar MATba,MAI.ROS/SEP23,236.0
2022-10-13,MAI Dolar MATba,MAI.ROS/DIC23,239.0
2022-10-13,SOJ Dolar MATba,SOJ.ROS/OCT22,394.0
2022-10-13,SOJ Dolar MATba,SOJ.ROS/NOV22,390.0
2022-10-13,SOJ Dolar MATba,SOJ.ROS/ENE23,390.5
2022-10-13,SOJ Dolar MATba,SOJ.ROS/MAR23,376.0
2022-10-13,SOJ Dolar MATba,SOJ.ROS/MAY23,374.5
2022-10-13,SOJ Dolar MATba,SOJ.ROS/JUL23,380.0
2022-10-13,TRI Dolar MATba,TRI.ROS/DIC22,338.5
2022-10-13,TRI Dolar MATba,TRI.ROS/ENE23,341.0
2022-10-13,TRI Dolar MATba,TRI.ROS/MAR23,342.5
2022-10-13,TRI Dolar MATba,TRI.ROS/JUL23,347.5
2022-10-14,MAI Dolar MATba,MAI.ROS/OCT22,252.0
2022-10-14,MAI Dolar MATba,MAI.ROS/NOV22,257.0
2022-10-14,MAI Dolar MATba,MAI.ROS/DIC22,263.0
2022-10-14,MAI Dolar MATba,MAI.ROS/MAR23,272.5
2022-10-14,MAI Dolar MATba,MAI.ROS/ABR23,268.0
2022-10-14,MAI Dolar MATba,MAI.ROS/JUL23,232.9
2022-10-14,SOJ Dolar MATba,SOJ.ROS/OCT22,387.0
2022-10-14,SOJ Dolar MATba,SOJ.ROS/NOV22,387.0
2022-10-14,SOJ Dolar MATba,SOJ.ROS/ENE23,387.0
2022-10-14,SOJ Dolar MATba,SOJ.ROS/MAY23,375.0
2022-10-14,SOJ Dolar MATba,SOJ.ROS/JUL23,379.0
2022-10-14,TRI Dolar MATba,TRI.ROS/DIC22,341.0
2022-10-14,TRI Dolar MATba,TRI.ROS/ENE23,344.3
2022-10-14,TRI Dolar MATba,TRI.ROS/MAR23,345.5
2022-10-14,TRI Dolar MATba,TRI.ROS/JUL23,351.0
2022-10-17,MAI Dolar MATba,MAI.ROS/OCT22,252.0
2022-10-17,MAI Dolar MATba,MAI.ROS/DIC22,260.7
2022-10-17,MAI Dolar MATba,MAI.ROS/MAR23,270.0
2022-10-17,MAI Dolar MATba,MAI.ROS/ABR23,265.2
2022-10-17,MAI Dolar MATba,MAI.ROS/JUL23,231.5
2022-10-17,MAI Dolar MATba,MAI.ROS/SEP23,234.0
2022-10-17,MAI Dolar MATba,MAI.ROS/DIC23,236.0
2022-10-17,SOJ Disponible,SOJ.ROS/DIS22,390.0
2022-10-17,SOJ Dolar MATba,SOJ.ROS/OCT22,390.0
2022-10-17,SOJ Dolar MATba,SOJ.ROS/NOV22,389.0
2022-10-17,SOJ Dolar MATba,SOJ.ROS/ENE23,388.7
2022-10-17,SOJ Dolar MATba,SOJ.ROS/MAY23,372.5
2022-10-17,SOJ Dolar MATba,SOJ.ROS/JUL23,376.8
2022-10-17,TRI Dolar MATba,TRI.ROS/DIC22,343.7
2022-10-17,TRI Dolar MATba,TRI.ROS/ENE23,346.0
2022-10-17,TRI Dolar MATba,TRI.ROS/MAR23,348.9
2022-10-17,TRI Dolar MATba,TRI.ROS/JUL23,353.0
2022-10-18,MAI Dolar MATba,MAI.ROS/OCT22,252.5
2022-10-18,MAI Dolar MATba,MAI.ROS/NOV22,255.0
